window_uid,split,participant_id,session_id,session_name,window_index,window_start_ms,window_end_ms,window_length_s,stride_s,ppg_sampling_hz,ppg_sample_count,reference_sample_count,label_hr_bpm,label_aggregation,reference_source
P02:baseline#1:w66,train,P02,P02:baseline#1,baseline,66,1710812474009,1710812484009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w67,train,P02,P02:baseline#1,baseline,67,1710812476009,1710812486009,10,2,25,250,10,79.5,median,hr
P02:baseline#1:w68,train,P02,P02:baseline#1,baseline,68,1710812478009,1710812488009,10,2,25,250,10,79.5,median,hr
P02:baseline#1:w69,train,P02,P02:baseline#1,baseline,69,1710812480009,1710812490009,10,2,25,249,10,79.5,median,hr
P02:baseline#1:w70,train,P02,P02:baseline#1,baseline,70,1710812482009,1710812492009,10,2,25,249,10,80.0,median,hr
P02:baseline#1:w71,train,P02,P02:baseline#1,baseline,71,1710812484009,1710812494009,10,2,25,249,10,80.0,median,hr
P02:baseline#1:w72,train,P02,P02:baseline#1,baseline,72,1710812486009,1710812496009,10,2,25,249,10,80.0,median,hr
P02:baseline#1:w73,train,P02,P02:baseline#1,baseline,73,1710812488009,1710812498009,10,2,25,249,10,80.0,median,hr
P02:baseline#1:w74,train,P02,P02:baseline#1,baseline,74,1710812490009,1710812500009,10,2,25,250,10,80.0,median,hr
P02:baseline#1:w75,train,P02,P02:baseline#1,baseline,75,1710812492009,1710812502009,10,2,25,250,10,79.5,median,hr
P02:baseline#1:w76,train,P02,P02:baseline#1,baseline,76,1710812494009,1710812504009,10,2,25,250,10,79.5,median,hr
P02:baseline#1:w77,train,P02,P02:baseline#1,baseline,77,1710812496009,1710812506009,10,2,25,249,10,79.5,median,hr
P02:baseline#1:w78,train,P02,P02:baseline#1,baseline,78,1710812498009,1710812508009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w79,train,P02,P02:baseline#1,baseline,79,1710812500009,1710812510009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w80,train,P02,P02:baseline#1,baseline,80,1710812502009,1710812512009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w81,train,P02,P02:baseline#1,baseline,81,1710812504009,1710812514009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w82,train,P02,P02:baseline#1,baseline,82,1710812506009,1710812516009,10,2,25,250,10,79.0,median,hr
P02:baseline#1:w83,train,P02,P02:baseline#1,baseline,83,1710812508009,1710812518009,10,2,25,250,10,79.0,median,hr
P02:baseline#1:w84,train,P02,P02:baseline#1,baseline,84,1710812510009,1710812520009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w85,train,P02,P02:baseline#1,baseline,85,1710812512009,1710812522009,10,2,25,249,10,79.0,median,hr
P02:baseline#1:w86,train,P02,P02:baseline#1,baseline,86,1710812514009,1710812524009,10,2,25,249,10,78.5,median,hr
P02:tsst-prep#1:w0,train,P02,P02:tsst-prep#1,tsst-prep,0,1710812559816,1710812569816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w1,train,P02,P02:tsst-prep#1,tsst-prep,1,1710812561816,1710812571816,10,2,25,250,10,90.0,median,hr
P02:tsst-prep#1:w2,train,P02,P02:tsst-prep#1,tsst-prep,2,1710812563816,1710812573816,10,2,25,249,10,90.0,median,hr
P02:tsst-prep#1:w3,train,P02,P02:tsst-prep#1,tsst-prep,3,1710812565816,1710812575816,10,2,25,249,10,90.0,median,hr
P02:tsst-prep#1:w4,train,P02,P02:tsst-prep#1,tsst-prep,4,1710812567816,1710812577816,10,2,25,249,10,90.0,median,hr
P02:tsst-prep#1:w5,train,P02,P02:tsst-prep#1,tsst-prep,5,1710812569816,1710812579816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w6,train,P02,P02:tsst-prep#1,tsst-prep,6,1710812571816,1710812581816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w7,train,P02,P02:tsst-prep#1,tsst-prep,7,1710812573816,1710812583816,10,2,25,250,10,88.0,median,hr
P02:tsst-prep#1:w8,train,P02,P02:tsst-prep#1,tsst-prep,8,1710812575816,1710812585816,10,2,25,250,10,88.0,median,hr
P02:tsst-prep#1:w9,train,P02,P02:tsst-prep#1,tsst-prep,9,1710812577816,1710812587816,10,2,25,249,10,87.5,median,hr
P02:tsst-prep#1:w10,train,P02,P02:tsst-prep#1,tsst-prep,10,1710812579816,1710812589816,10,2,25,249,10,87.5,median,hr
P02:tsst-prep#1:w11,train,P02,P02:tsst-prep#1,tsst-prep,11,1710812581816,1710812591816,10,2,25,249,10,87.5,median,hr
P02:tsst-prep#1:w12,train,P02,P02:tsst-prep#1,tsst-prep,12,1710812583816,1710812593816,10,2,25,249,10,88.0,median,hr
P02:tsst-prep#1:w13,train,P02,P02:tsst-prep#1,tsst-prep,13,1710812585816,1710812595816,10,2,25,249,10,88.0,median,hr
P02:tsst-prep#1:w14,train,P02,P02:tsst-prep#1,tsst-prep,14,1710812587816,1710812597816,10,2,25,250,10,88.5,median,hr
P02:tsst-prep#1:w15,train,P02,P02:tsst-prep#1,tsst-prep,15,1710812589816,1710812599816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w16,train,P02,P02:tsst-prep#1,tsst-prep,16,1710812591816,1710812601816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w17,train,P02,P02:tsst-prep#1,tsst-prep,17,1710812593816,1710812603816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w18,train,P02,P02:tsst-prep#1,tsst-prep,18,1710812595816,1710812605816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w19,train,P02,P02:tsst-prep#1,tsst-prep,19,1710812597816,1710812607816,10,2,25,249,10,89.0,median,hr
P02:tsst-prep#1:w20,train,P02,P02:tsst-prep#1,tsst-prep,20,1710812599816,1710812609816,10,2,25,250,10,89.0,median,hr
P02:tsst-prep#1:w21,train,P02,P02:tsst-prep#1,tsst-prep,21,1710812601816,1710812611816,10,2,25,250,10,88.0,median,hr
P02:tsst-prep#1:w22,train,P02,P02:tsst-prep#1,tsst-prep,22,1710812603816,1710812613816,10,2,25,249,10,88.0,median,hr
P02:tsst-prep#1:w23,train,P02,P02:tsst-prep#1,tsst-prep,23,1710812605816,1710812615816,10,2,25,249,10,88.0,median,hr
P02:tsst-prep#1:w24,train,P02,P02:tsst-prep#1,tsst-prep,24,1710812607816,1710812617816,10,2,25,249,10,87.5,median,hr
P02:tsst-prep#1:w25,train,P02,P02:tsst-prep#1,tsst-prep,25,1710812609816,1710812619816,10,2,25,249,10,87.0,median,hr
P02:tsst-prep#1:w26,train,P02,P02:tsst-prep#1,tsst-prep,26,1710812611816,1710812621816,10,2,25,249,10,87.0,median,hr
P02:tsst-prep#1:w27,train,P02,P02:tsst-prep#1,tsst-prep,27,1710812613816,1710812623816,10,2,25,250,10,86.0,median,hr
P02:tsst-prep#1:w28,train,P02,P02:tsst-prep#1,tsst-prep,28,1710812615816,1710812625816,10,2,25,250,10,86.0,median,hr
P02:tsst-prep#1:w29,train,P02,P02:tsst-prep#1,tsst-prep,29,1710812617816,1710812627816,10,2,25,249,10,86.0,median,hr
P02:tsst-prep#1:w30,train,P02,P02:tsst-prep#1,tsst-prep,30,1710812619816,1710812629816,10,2,25,249,10,85.0,median,hr
P02:tsst-prep#1:w31,train,P02,P02:tsst-prep#1,tsst-prep,31,1710812621816,1710812631816,10,2,25,249,10,85.0,median,hr
P02:tsst-prep#1:w32,train,P02,P02:tsst-prep#1,tsst-prep,32,1710812623816,1710812633816,10,2,25,249,10,85.0,median,hr
P02:tsst-prep#1:w33,train,P02,P02:tsst-prep#1,tsst-prep,33,1710812625816,1710812635816,10,2,25,249,10,84.5,median,hr
P02:tsst-prep#1:w34,train,P02,P02:tsst-prep#1,tsst-prep,34,1710812627816,1710812637816,10,2,25,250,10,84.0,median,hr
P02:tsst-prep#1:w35,train,P02,P02:tsst-prep#1,tsst-prep,35,1710812629816,1710812639816,10,2,25,249,10,84.0,median,hr
P02:tsst-prep#1:w36,train,P02,P02:tsst-prep#1,tsst-prep,36,1710812631816,1710812641816,10,2,25,249,10,84.0,median,hr
P02:tsst-prep#1:w37,train,P02,P02:tsst-prep#1,tsst-prep,37,1710812633816,1710812643816,10,2,25,249,10,84.5,median,hr
P02:tsst-prep#1:w38,train,P02,P02:tsst-prep#1,tsst-prep,38,1710812635816,1710812645816,10,2,25,249,10,85.0,median,hr
P02:tsst-prep#1:w39,train,P02,P02:tsst-prep#1,tsst-prep,39,1710812637816,1710812647816,10,2,25,249,10,85.0,median,hr
P02:tsst-prep#1:w40,train,P02,P02:tsst-prep#1,tsst-prep,40,1710812639816,1710812649816,10,2,25,250,10,85.0,median,hr
P02:tsst-prep#1:w41,train,P02,P02:tsst-prep#1,tsst-prep,41,1710812641816,1710812651816,10,2,25,250,10,86.0,median,hr
P02:tsst-prep#1:w42,train,P02,P02:tsst-prep#1,tsst-prep,42,1710812643816,1710812653816,10,2,25,250,10,86.0,median,hr
P02:tsst-prep#1:w43,train,P02,P02:tsst-prep#1,tsst-prep,43,1710812645816,1710812655816,10,2,25,249,10,86.0,median,hr
P02:tsst-prep#1:w44,train,P02,P02:tsst-prep#1,tsst-prep,44,1710812647816,1710812657816,10,2,25,249,10,86.0,median,hr
P02:tsst-prep#1:w45,train,P02,P02:tsst-prep#1,tsst-prep,45,1710812649816,1710812659816,10,2,25,249,10,85.5,median,hr
P02:tsst-prep#1:w46,train,P02,P02:tsst-prep#1,tsst-prep,46,1710812651816,1710812661816,10,2,25,249,10,84.0,median,hr
P02:tsst-prep#1:w47,train,P02,P02:tsst-prep#1,tsst-prep,47,1710812653816,1710812663816,10,2,25,249,10,84.0,median,hr
P02:tsst-prep#1:w48,train,P02,P02:tsst-prep#1,tsst-prep,48,1710812655816,1710812665816,10,2,25,250,10,84.0,median,hr
P02:tsst-prep#1:w49,train,P02,P02:tsst-prep#1,tsst-prep,49,1710812657816,1710812667816,10,2,25,249,10,84.0,median,hr
P02:tsst-prep#1:w50,train,P02,P02:tsst-prep#1,tsst-prep,50,1710812659816,1710812669816,10,2,25,249,10,83.5,median,hr
P02:tsst-prep#1:w51,train,P02,P02:tsst-prep#1,tsst-prep,51,1710812661816,1710812671816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w52,train,P02,P02:tsst-prep#1,tsst-prep,52,1710812663816,1710812673816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w53,train,P02,P02:tsst-prep#1,tsst-prep,53,1710812665816,1710812675816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w54,train,P02,P02:tsst-prep#1,tsst-prep,54,1710812667816,1710812677816,10,2,25,250,10,83.0,median,hr
P02:tsst-prep#1:w55,train,P02,P02:tsst-prep#1,tsst-prep,55,1710812669816,1710812679816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w56,train,P02,P02:tsst-prep#1,tsst-prep,56,1710812671816,1710812681816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w57,train,P02,P02:tsst-prep#1,tsst-prep,57,1710812673816,1710812683816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w58,train,P02,P02:tsst-prep#1,tsst-prep,58,1710812675816,1710812685816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w59,train,P02,P02:tsst-prep#1,tsst-prep,59,1710812677816,1710812687816,10,2,25,249,10,83.0,median,hr
P02:tsst-prep#1:w60,train,P02,P02:tsst-prep#1,tsst-prep,60,1710812679816,1710812689816,10,2,25,250,10,82.5,median,hr
P02:tsst-prep#1:w61,train,P02,P02:tsst-prep#1,tsst-prep,61,1710812681816,1710812691816,10,2,25,250,10,82.0,median,hr
P02:tsst-prep#1:w62,train,P02,P02:tsst-prep#1,tsst-prep,62,1710812683816,1710812693816,10,2,25,249,10,81.0,median,hr
P02:tsst-prep#1:w63,train,P02,P02:tsst-prep#1,tsst-prep,63,1710812685816,1710812695816,10,2,25,249,10,81.0,median,hr
P02:tsst-prep#1:w64,train,P02,P02:tsst-prep#1,tsst-prep,64,1710812687816,1710812697816,10,2,25,249,10,81.0,median,hr
P02:tsst-prep#1:w65,train,P02,P02:tsst-prep#1,tsst-prep,65,1710812689816,1710812699816,10,2,25,249,10,81.0,median,hr
P02:tsst-prep#1:w66,train,P02,P02:tsst-prep#1,tsst-prep,66,1710812691816,1710812701816,10,2,25,249,10,81.0,median,hr
P02:tsst-prep#1:w67,train,P02,P02:tsst-prep#1,tsst-prep,67,1710812693816,1710812703816,10,2,25,250,10,81.0,median,hr
P02:tsst-prep#1:w68,train,P02,P02:tsst-prep#1,tsst-prep,68,1710812695816,1710812705816,10,2,25,250,10,81.0,median,hr
P02:tsst-prep#1:w69,train,P02,P02:tsst-prep#1,tsst-prep,69,1710812697816,1710812707816,10,2,25,249,10,80.5,median,hr
P02:tsst-prep#1:w70,train,P02,P02:tsst-prep#1,tsst-prep,70,1710812699816,1710812709816,10,2,25,249,10,80.0,median,hr
P02:tsst-prep#1:w71,train,P02,P02:tsst-prep#1,tsst-prep,71,1710812701816,1710812711816,10,2,25,249,10,79.5,median,hr
P02:tsst-prep#1:w72,train,P02,P02:tsst-prep#1,tsst-prep,72,1710812703816,1710812713816,10,2,25,249,10,78.0,median,hr
P02:tsst-prep#1:w73,train,P02,P02:tsst-prep#1,tsst-prep,73,1710812705816,1710812715816,10,2,25,249,10,78.0,median,hr
P02:tsst-prep#1:w74,train,P02,P02:tsst-prep#1,tsst-prep,74,1710812707816,1710812717816,10,2,25,250,10,78.0,median,hr
P02:tsst-prep#1:w75,train,P02,P02:tsst-prep#1,tsst-prep,75,1710812709816,1710812719816,10,2,25,250,10,78.0,median,hr
P02:tsst-prep#1:w76,train,P02,P02:tsst-prep#1,tsst-prep,76,1710812711816,1710812721816,10,2,25,249,10,76.0,median,hr
P02:tsst-prep#1:w77,train,P02,P02:tsst-prep#1,tsst-prep,77,1710812713816,1710812723816,10,2,25,249,10,76.0,median,hr
P02:tsst-prep#1:w78,train,P02,P02:tsst-prep#1,tsst-prep,78,1710812715816,1710812725816,10,2,25,249,10,76.0,median,hr
P02:tsst-prep#1:w79,train,P02,P02:tsst-prep#1,tsst-prep,79,1710812717816,1710812727816,10,2,25,249,10,77.0,median,hr
P02:tsst-prep#1:w80,train,P02,P02:tsst-prep#1,tsst-prep,80,1710812719816,1710812729816,10,2,25,249,10,77.0,median,hr
P02:tsst-prep#1:w81,train,P02,P02:tsst-prep#1,tsst-prep,81,1710812721816,1710812731816,10,2,25,250,10,78.0,median,hr
P02:tsst-prep#1:w82,train,P02,P02:tsst-prep#1,tsst-prep,82,1710812723816,1710812733816,10,2,25,249,10,78.0,median,hr
P02:tsst-prep#1:w83,train,P02,P02:tsst-prep#1,tsst-prep,83,1710812725816,1710812735816,10,2,25,249,10,78.5,median,hr
P02:tsst-prep#1:w84,train,P02,P02:tsst-prep#1,tsst-prep,84,1710812727816,1710812737816,10,2,25,249,10,79.0,median,hr
P02:tsst-speech#1:w0,train,P02,P02:tsst-speech#1,tsst-speech,0,1710812739432,1710812749432,10,2,25,250,10,81.0,median,hr
P02:tsst-speech#1:w1,train,P02,P02:tsst-speech#1,tsst-speech,1,1710812741432,1710812751432,10,2,25,250,10,81.0,median,hr
P02:tsst-speech#1:w2,train,P02,P02:tsst-speech#1,tsst-speech,2,1710812743432,1710812753432,10,2,25,249,10,82.5,median,hr
P02:tsst-speech#1:w3,train,P02,P02:tsst-speech#1,tsst-speech,3,1710812745432,1710812755432,10,2,25,249,10,85.5,median,hr
P02:tsst-speech#1:w4,train,P02,P02:tsst-speech#1,tsst-speech,4,1710812747432,1710812757432,10,2,25,249,10,87.5,median,hr
P02:tsst-speech#1:w5,train,P02,P02:tsst-speech#1,tsst-speech,5,1710812749432,1710812759432,10,2,25,249,10,91.0,median,hr
P02:tsst-speech#1:w6,train,P02,P02:tsst-speech#1,tsst-speech,6,1710812751432,1710812761432,10,2,25,249,10,93.5,median,hr
P02:tsst-speech#1:w7,train,P02,P02:tsst-speech#1,tsst-speech,7,1710812753432,1710812763432,10,2,25,249,10,95.5,median,hr
P02:tsst-speech#1:w8,train,P02,P02:tsst-speech#1,tsst-speech,8,1710812755432,1710812765432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w9,train,P02,P02:tsst-speech#1,tsst-speech,9,1710812757432,1710812767432,10,2,25,249,10,101.5,median,hr
P02:tsst-speech#1:w10,train,P02,P02:tsst-speech#1,tsst-speech,10,1710812759432,1710812769432,10,2,25,249,10,104.5,median,hr
P02:tsst-speech#1:w11,train,P02,P02:tsst-speech#1,tsst-speech,11,1710812761432,1710812771432,10,2,25,249,10,104.5,median,hr
P02:tsst-speech#1:w12,train,P02,P02:tsst-speech#1,tsst-speech,12,1710812763432,1710812773432,10,2,25,250,10,105.0,median,hr
P02:tsst-speech#1:w13,train,P02,P02:tsst-speech#1,tsst-speech,13,1710812765432,1710812775432,10,2,25,250,10,105.0,median,hr
P02:tsst-speech#1:w14,train,P02,P02:tsst-speech#1,tsst-speech,14,1710812767432,1710812777432,10,2,25,249,10,105.0,median,hr
P02:tsst-speech#1:w15,train,P02,P02:tsst-speech#1,tsst-speech,15,1710812769432,1710812779432,10,2,25,249,10,105.0,median,hr
P02:tsst-speech#1:w16,train,P02,P02:tsst-speech#1,tsst-speech,16,1710812771432,1710812781432,10,2,25,249,10,105.0,median,hr
P02:tsst-speech#1:w17,train,P02,P02:tsst-speech#1,tsst-speech,17,1710812773432,1710812783432,10,2,25,249,10,105.0,median,hr
P02:tsst-speech#1:w18,train,P02,P02:tsst-speech#1,tsst-speech,18,1710812775432,1710812785432,10,2,25,249,10,105.0,median,hr
P02:tsst-speech#1:w19,train,P02,P02:tsst-speech#1,tsst-speech,19,1710812777432,1710812787432,10,2,25,250,10,105.0,median,hr
P02:tsst-speech#1:w20,train,P02,P02:tsst-speech#1,tsst-speech,20,1710812779432,1710812789432,10,2,25,250,10,106.0,median,hr
P02:tsst-speech#1:w21,train,P02,P02:tsst-speech#1,tsst-speech,21,1710812781432,1710812791432,10,2,25,249,10,106.0,median,hr
P02:tsst-speech#1:w22,train,P02,P02:tsst-speech#1,tsst-speech,22,1710812783432,1710812793432,10,2,25,249,10,107.0,median,hr
P02:tsst-speech#1:w23,train,P02,P02:tsst-speech#1,tsst-speech,23,1710812785432,1710812795432,10,2,25,249,10,107.0,median,hr
P02:tsst-speech#1:w24,train,P02,P02:tsst-speech#1,tsst-speech,24,1710812787432,1710812797432,10,2,25,249,10,106.5,median,hr
P02:tsst-speech#1:w25,train,P02,P02:tsst-speech#1,tsst-speech,25,1710812789432,1710812799432,10,2,25,249,10,107.0,median,hr
P02:tsst-speech#1:w26,train,P02,P02:tsst-speech#1,tsst-speech,26,1710812791432,1710812801432,10,2,25,250,10,106.5,median,hr
P02:tsst-speech#1:w27,train,P02,P02:tsst-speech#1,tsst-speech,27,1710812793432,1710812803432,10,2,25,249,10,106.0,median,hr
P02:tsst-speech#1:w28,train,P02,P02:tsst-speech#1,tsst-speech,28,1710812795432,1710812805432,10,2,25,249,10,106.0,median,hr
P02:tsst-speech#1:w29,train,P02,P02:tsst-speech#1,tsst-speech,29,1710812797432,1710812807432,10,2,25,249,10,105.5,median,hr
P02:tsst-speech#1:w30,train,P02,P02:tsst-speech#1,tsst-speech,30,1710812799432,1710812809432,10,2,25,249,10,104.5,median,hr
P02:tsst-speech#1:w31,train,P02,P02:tsst-speech#1,tsst-speech,31,1710812801432,1710812811432,10,2,25,249,10,103.0,median,hr
P02:tsst-speech#1:w32,train,P02,P02:tsst-speech#1,tsst-speech,32,1710812803432,1710812813432,10,2,25,250,10,101.5,median,hr
P02:tsst-speech#1:w33,train,P02,P02:tsst-speech#1,tsst-speech,33,1710812805432,1710812815432,10,2,25,249,10,101.0,median,hr
P02:tsst-speech#1:w34,train,P02,P02:tsst-speech#1,tsst-speech,34,1710812807432,1710812817432,10,2,25,249,10,101.0,median,hr
P02:tsst-speech#1:w35,train,P02,P02:tsst-speech#1,tsst-speech,35,1710812809432,1710812819432,10,2,25,249,10,101.0,median,hr
P02:tsst-speech#1:w36,train,P02,P02:tsst-speech#1,tsst-speech,36,1710812811432,1710812821432,10,2,25,249,10,101.5,median,hr
P02:tsst-speech#1:w37,train,P02,P02:tsst-speech#1,tsst-speech,37,1710812813432,1710812823432,10,2,25,249,10,101.5,median,hr
P02:tsst-speech#1:w38,train,P02,P02:tsst-speech#1,tsst-speech,38,1710812815432,1710812825432,10,2,25,250,10,101.0,median,hr
P02:tsst-speech#1:w39,train,P02,P02:tsst-speech#1,tsst-speech,39,1710812817432,1710812827432,10,2,25,250,10,101.0,median,hr
P02:tsst-speech#1:w40,train,P02,P02:tsst-speech#1,tsst-speech,40,1710812819432,1710812829432,10,2,25,250,10,101.0,median,hr
P02:tsst-speech#1:w41,train,P02,P02:tsst-speech#1,tsst-speech,41,1710812821432,1710812831432,10,2,25,249,10,101.0,median,hr
P02:tsst-speech#1:w42,train,P02,P02:tsst-speech#1,tsst-speech,42,1710812823432,1710812833432,10,2,25,249,10,100.5,median,hr
P02:tsst-speech#1:w43,train,P02,P02:tsst-speech#1,tsst-speech,43,1710812825432,1710812835432,10,2,25,249,10,100.5,median,hr
P02:tsst-speech#1:w44,train,P02,P02:tsst-speech#1,tsst-speech,44,1710812827432,1710812837432,10,2,25,249,10,100.0,median,hr
P02:tsst-speech#1:w45,train,P02,P02:tsst-speech#1,tsst-speech,45,1710812829432,1710812839432,10,2,25,249,10,98.5,median,hr
P02:tsst-speech#1:w46,train,P02,P02:tsst-speech#1,tsst-speech,46,1710812831432,1710812841432,10,2,25,250,10,98.5,median,hr
P02:tsst-speech#1:w47,train,P02,P02:tsst-speech#1,tsst-speech,47,1710812833432,1710812843432,10,2,25,249,10,98.5,median,hr
P02:tsst-speech#1:w48,train,P02,P02:tsst-speech#1,tsst-speech,48,1710812835432,1710812845432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w49,train,P02,P02:tsst-speech#1,tsst-speech,49,1710812837432,1710812847432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w50,train,P02,P02:tsst-speech#1,tsst-speech,50,1710812839432,1710812849432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w51,train,P02,P02:tsst-speech#1,tsst-speech,51,1710812841432,1710812851432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w52,train,P02,P02:tsst-speech#1,tsst-speech,52,1710812843432,1710812853432,10,2,25,250,10,99.0,median,hr
P02:tsst-speech#1:w53,train,P02,P02:tsst-speech#1,tsst-speech,53,1710812845432,1710812855432,10,2,25,250,10,98.5,median,hr
P02:tsst-speech#1:w54,train,P02,P02:tsst-speech#1,tsst-speech,54,1710812847432,1710812857432,10,2,25,249,10,98.0,median,hr
P02:tsst-speech#1:w55,train,P02,P02:tsst-speech#1,tsst-speech,55,1710812849432,1710812859432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w56,train,P02,P02:tsst-speech#1,tsst-speech,56,1710812851432,1710812861432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w57,train,P02,P02:tsst-speech#1,tsst-speech,57,1710812853432,1710812863432,10,2,25,249,10,99.0,median,hr
P02:tsst-speech#1:w58,train,P02,P02:tsst-speech#1,tsst-speech,58,1710812855432,1710812865432,10,2,25,249,10,98.5,median,hr
P02:tsst-speech#1:w59,train,P02,P02:tsst-speech#1,tsst-speech,59,1710812857432,1710812867432,10,2,25,250,10,97.0,median,hr
